phenotype,metabolite,n,nm,nf,n_outlier,p_age,p_sex,p_bmi,p,beta
dbp_mean,M2941,107,57,50,0,0.105709597304413,0.0628067977856094,0.00339904887568681,0.0113213492361255,1.74656048039917
dbp_mean,M2947,107,57,50,0,0.101173052909177,0.239965395888647,0.00857254031626795,0.0150401876155483,1.28101544046925
dbp_mean,M2960,107,57,50,0,0.050622455982159,0.494513376270991,0.0138268235407259,0.0351050737175224,0.900034191617521
dbp_mean,M2983,107,57,50,0,0.0401702785734202,0.162590434566085,0.00294505376873353,0.00767347790918278,1.51430453539383
dbp_mean,M3000,106,56,50,1,0.164820425776149,0.690945089369572,0.0134640523538142,0.0322233742819537,1.80465353460863
dbp_mean,M3002,101,56,45,0,0.226956929657112,0.241423593114773,0.00418214377542088,0.0252638024612182,1.36486926283377
dbp_mean,M3043,107,57,50,0,0.127293634960255,0.0743018994444302,0.00582987604294394,0.00807158942695867,1.50764167694746
dbp_mean,M3044,107,57,50,0,0.100877551047948,0.0713038649415899,0.0045705893928676,0.0108526759472016,1.41023050355534
dbp_mean,M3057,106,56,50,0,0.270954581857406,0.65073095591596,0.0672081549853868,0.00319877403203115,1.94536252358104
dbp_mean,M3058,107,57,50,0,0.236594250337567,0.808011254355604,0.0404945167645747,0.00334283953604331,1.69678152147757
dbp_mean,M3059,107,57,50,0,0.221243602669615,0.875713360937613,0.0340466015599748,0.00575173328939693,1.57519992283514
dbp_mean,M3072,103,54,49,1,0.202331458842056,0.768078414291415,0.0167351147711922,0.0308330372805604,-1.16394749354911
dbp_mean,M3074,102,53,49,0,0.123167286899114,0.731631622660416,0.013247312228327,0.0352438630512465,1.19186134901497
dbp_mean,M3081,107,57,50,0,0.13205827926715,0.12559390330825,0.00370059853209125,0.00153987476511001,1.64167975941539
dbp_mean,M3082,107,57,50,0,0.1325241408032,0.140514214184244,0.00413533717432126,0.00149873186005479,1.67353463601675
dbp_mean,M3084,106,56,50,0,0.106251397451492,0.163403666186188,0.00360896991351186,0.00505502981207438,1.37660312541061
dbp_mean,M3085,107,57,50,0,0.140896116840879,0.112219685005065,0.00329594605271179,0.00355815595043542,1.62862355826505
dbp_mean,M3091,107,57,50,0,0.149055786090429,0.116762524923908,0.00434966194115146,0.00556338462417742,1.65866205859994
dbp_mean,M3102,107,57,50,0,0.0621628400859432,0.0513814017496368,0.0020211580057574,0.00187789966579208,1.92948189539177
dbp_mean,M3103,107,57,50,0,0.0556866964677301,0.0430095077847367,0.00175262409867894,0.001413761205138,1.6320664993485
dbp_mean,M3106,107,57,50,0,0.0582585149960602,0.0400025622857883,0.0019111604075959,0.001444835276043,1.91496464561452
dbp_mean,M3107,107,57,50,0,0.0554736476763025,0.0318266602096247,0.00192946364506752,0.00134124402353277,1.85480853992069
dbp_mean,M3113,107,57,50,0,0.0792977773284543,0.0559419261129906,0.00346609994630129,0.00610991432648042,1.90200463529792
dbp_mean,M3116,106,56,50,1,0.281138163757824,0.0770228909401377,0.00206185493228611,0.0150138279830126,-1.23471688078956
dbp_mean,M3122,105,56,49,1,0.263091597445655,0.0823591344043143,0.00254578293157135,0.0222903877426872,-1.23787393393001
dbp_mean,M3126,106,56,50,1,0.279719246690176,0.0771257566277449,0.00256279302663365,0.0150269535191347,-1.25936379688783
dbp_mean,M3129,104,55,49,1,0.392004160969707,0.0861761746898195,0.00480063067554637,0.0147159314690194,-1.31350546116895
dbp_mean,M3137,87,44,43,0,0.661800460001783,0.109611108943956,0.022563086778595,0.0200538190112641,0.816257820548635
dbp_mean,M3139,107,57,50,0,0.0925386942724013,0.10877805881143,0.00328967315398861,0.00145604253852315,1.82554513533457
dbp_mean,M3140,107,57,50,0,0.0961857684932963,0.106412847001625,0.00321411413192222,0.00158686044056366,1.72410603063685
dbp_mean,M3141,107,57,50,0,0.0981236378404258,0.17382740982577,0.00536004190695572,0.00255036844175614,1.35613268414721
dbp_mean,M3144,107,57,50,0,0.0998825783784977,0.0914041962011732,0.00265354650749794,0.00175671812548159,1.8700351544038
dbp_mean,M3145,107,57,50,0,0.0895209315845021,0.0849072348577342,0.00253821201058598,0.00112524635843861,1.94007655824835
dbp_mean,M3148,106,56,50,0,0.0782405013585478,0.162844496602008,0.00292012549214328,0.00207056433237801,1.60201189911122
dbp_mean,M3150,107,57,50,0,0.117243913983149,0.0879164009090304,0.00254883179976932,0.00670259782287113,1.60661014664591
dbp_mean,M3151,105,55,50,0,0.149079789634227,0.120087095238956,0.00560912661067896,0.00750059237898876,1.55746627217589
dbp_mean,M3152,90,41,49,1,0.134894341687506,0.159997646480504,0.00821233551058144,0.0129286377957285,1.15012706513206
dbp_mean,M3153,107,57,50,0,0.163238862172691,0.771141104466943,0.00416725448090019,0.0380111630224806,-1.57827163446462
dbp_mean,M3155,106,56,50,0,0.100841112570584,0.0775813100473732,0.00336486449809524,0.00642718947867431,1.7725867531355
dbp_mean,M3156,104,54,50,0,0.132693834601534,0.0853809396416153,0.00357206647154686,0.00184868941523495,1.80224689276609
dbp_mean,M3163,92,46,46,1,0.283312381973213,0.6679369833704,0.00525712979586982,0.035788769635094,-0.593964630813064
dbp_mean,M3176,63,27,36,1,0.387649954539131,0.172835233617743,0.0253685442466171,0.0412479160465127,1.78957004178906
dbp_mean,M3177,106,56,50,0,0.251796310426633,0.60515673275113,0.00245635024948805,0.0185151149827236,-1.6153722788781
dbp_mean,M3183,107,57,50,0,0.405162156916418,0.0501795505734097,0.00564403179757223,0.00123211338787662,1.94252838444568
dbp_mean,M3189,88,41,47,0,0.354167476060096,0.592604667785647,0.0397912290207334,0.00555769271691473,1.54337464806102
dbp_mean,M3191,107,57,50,0,0.164050944232423,0.15002664765958,0.00376692598541094,0.00388861856237332,1.59669024045595
dbp_mean,M3195,107,57,50,0,0.0883577812720644,0.0821315587429053,0.00275331966555535,0.00109568082480732,1.87225581359532
dbp_mean,M3208,107,57,50,0,0.0668876293661457,0.172660623943446,0.00560698857158288,0.00904432313317964,1.50570714761149
dbp_mean,M3209,107,57,50,0,0.178555937246314,0.502597049572765,0.0186321441480945,0.0154921296438293,1.27645685584771
dbp_mean,M3222,107,57,50,0,0.380410163457821,0.692852890572179,0.00845012352536496,0.00535051786248399,1.52577609485366
dbp_mean,M3230,107,57,50,0,0.234344829106913,0.495520905301158,0.0104167029482728,0.0404659037887852,1.08093119674587
dbp_mean,M3231,107,57,50,0,0.242197512471522,0.189508418363557,0.00502801955729104,0.0350007800780702,0.827372879336406
dbp_mean,M3263,106,56,50,1,0.142369480985336,0.223005308802277,0.00603662711290106,0.0109574457222759,-0.652336719099368
dbp_mean,M3264,82,46,36,0,0.192976673949948,0.198575274358894,0.107359961924502,0.0165627369429377,-1.20399648735133
dbp_mean,M3303,107,57,50,0,0.0736610471014526,0.685752665227252,0.0124032483900883,0.0328066116511574,-1.44759275482334
dbp_mean,M3320,107,57,50,0,0.0981169539086366,0.546055954043736,0.00925683374492962,0.0273857175540354,1.16174559723455
dbp_mean,M3324,107,57,50,0,0.303769773064181,0.386213536542794,0.0103953776774484,0.00134278952606568,1.99623949955651
dbp_mean,M3325,107,57,50,0,0.350061436714649,0.355358223873352,0.0129048544539989,0.00513618135267348,1.77703923556751
dbp_mean,M3327,97,49,48,0,0.3002125470116,0.643073564615962,0.0411060609730873,0.0213768006872657,1.63859120166214
dbp_mean,M3368,107,57,50,0,0.268776744859856,0.230217306721118,0.00458934096100002,0.0349464775097688,1.0915210717014
dbp_mean,M3394,72,37,35,1,0.0104713464394564,0.653109711434352,0.00196278355817046,0.0256235775609597,-0.618129176256655
dbp_mean,M3407,106,56,50,0,0.250351267447981,0.272702472112467,0.012652045281663,0.044229300647709,1.25753050572846
dbp_mean,M3440,107,57,50,0,0.132184391133747,0.895035334677893,0.00758754891911459,0.00331790116121936,1.67666504640859
dbp_mean,M3441,106,57,49,0,0.0788616808790385,0.0629406432923845,0.00413609077189474,0.0242533250443963,1.32951510824172
dbp_mean,M3445,107,57,50,0,0.117944818522881,0.115665809267707,0.00323376979586639,0.030250502932638,1.11006539182683
dbp_mean,M3453,107,57,50,0,0.230599308085829,0.775960268295181,0.00764241033045382,0.00701325102146488,1.23317016675021
dbp_mean,M3455,107,57,50,0,0.180525487215267,0.692010145740995,0.00573116757146585,0.00835232562644136,1.26287500479931
dbp_mean,M3465,107,57,50,0,0.152690990724414,0.067962246266785,0.00442175418637767,0.000615189296754887,2.09341018166122
dbp_mean,M3466,107,57,50,0,0.138540783430209,0.0712080427702317,0.00405456700606368,0.000790824683658415,2.05914452490574
dbp_mean,M3470,107,57,50,0,0.178847385129954,0.0611847148629802,0.0060276190331588,0.000656444922723851,2.03637271540811
dbp_mean,M3474,104,54,50,0,0.189606714197268,0.0552906538352346,0.00470026091164679,0.00157247046374723,1.98714838254354
dbp_mean,M3534,107,57,50,0,0.219849950530235,0.122925697387889,0.00740492440826057,0.018981041319023,1.18392668925119
dbp_mean,M3535,103,53,50,0,0.260092842368948,0.0827969975660961,0.00704131569784849,0.0115721877767054,1.2916305464471
dbp_mean,M3536,106,56,50,0,0.169145280753234,0.13374569841288,0.0107502271292136,0.0129416290813353,1.34819669407469
dbp_mean,M3560,106,56,50,1,0.0446116253122442,0.0606074822743962,0.00473293193943944,0.00402340700367426,1.88185680853125
dbp_mean,M3561,106,56,50,1,0.0513841581132215,0.0513839914429005,0.00490942941105929,0.00244853711214007,2.08260745903224
dbp_mean,M3562,102,52,50,1,0.0626338706653671,0.0538150329386978,0.00305572824956604,0.00306604711824458,1.99571131853047
dbp_mean,M3565,107,57,50,0,0.0543104228506117,0.0454576790754755,0.00368535702698447,0.00368605932296581,2.01580783906711
dbp_mean,M3566,107,57,50,0,0.0378352947553728,0.0531445314032302,0.00343148057549295,0.00245535413736998,1.90106604450227
dbp_mean,M3567,105,55,50,1,0.0388028536958059,0.0832743090513152,0.00527498362916667,0.0150417834134474,1.69073715683091
dbp_mean,M3568,90,45,45,1,0.06591335437222,0.168349353781889,0.00276820557331671,0.0120439225942183,1.30458817614669
dbp_mean,M3571,107,57,50,0,0.0424149337889358,0.0393676716602437,0.00332438841674273,0.00296679481822264,2.05733470458092
dbp_mean,M3572,103,53,50,0,0.0637488581326922,0.0493096406909229,0.00308407017706831,0.0293696374071179,1.48452992829632
dbp_mean,M3582,104,54,50,0,0.0601705063795508,0.0522283715359917,0.00309908967753273,0.0201699953585455,1.67900764299161
dbp_mean,M3600,107,57,50,0,0.267126577510745,0.92939042099932,0.0170193176833156,0.00166513864235489,1.93115514614527
dbp_mean,M3601,107,57,50,0,0.30768574443285,0.853864511476789,0.00769798063751961,0.00274269444151055,2.01360446372956
dbp_mean,M3622,107,57,50,0,0.218727176754325,0.557495770762415,0.00678940529605753,0.0025294251971296,1.75027435050531
dbp_mean,M3623,107,57,50,0,0.18428438767954,0.513809863567769,0.00667516582765933,0.00155006290941123,1.94466954152299
dbp_mean,M3669,105,56,49,2,0.0914563197637314,0.462371782773209,0.00690407320049472,0.0322121121431879,0.41897652461848
dbp_mean,M3675,105,56,49,2,0.0919116116256871,0.449143023282645,0.00755278292170661,0.0469556706409397,0.346543898121635
dbp_mean,M3687,106,56,50,1,0.145312936878785,0.0661207049066045,0.00516912774303985,0.0496550402968902,1.37121626354046
dbp_mean,M3717,107,57,50,0,0.379960043306305,0.180138743076824,0.00786681090832673,0.0413955297862118,1.26457585098066
dbp_mean,M3718,107,57,50,0,0.173072939614932,0.285214787779888,0.00512429707635742,0.00726747330377261,1.22689110287722
dbp_mean,M3719,106,56,50,1,0.114074506334244,0.174775655478913,0.00648476790171512,0.00235893390358186,1.51589974538753
dbp_mean,M3720,106,56,50,1,0.135200324036121,0.168121046763074,0.00637840250709779,0.00336284687334807,1.43022587353833
dbp_mean,M3722,107,57,50,0,0.159656336572432,0.447397443184799,0.00838455256317493,0.015095277913123,1.33079928906083
dbp_mean,M3723,106,57,49,0,0.0878574549631417,0.293957056538691,0.00926381310374153,0.0109531074844073,1.16834214427512
dbp_mean,M3724,107,57,50,0,0.143039951953547,0.324781476358643,0.00672934063679615,0.00633953975048529,1.36607849638585
dbp_mean,M3731,107,57,50,0,0.0955924636551258,0.174521810168922,0.00320432813297717,0.0197903732913136,1.12338734744098
dbp_mean,M3732,107,57,50,0,0.0889549722371129,0.171355225124682,0.00298672690350774,0.0369446904097577,1.14382095302595
dbp_mean,M3744,107,57,50,0,0.0915300290130726,0.835976089038246,0.0113727652515921,0.0111613535566722,-1.76238964229928
dbp_mean,M3759,107,57,50,0,0.119257565830752,0.0881218830341203,0.00260476425343064,0.0056456781753148,1.48877515125517
dbp_mean,M3760,107,57,50,0,0.112830244823928,0.0862226069460617,0.00259742998056861,0.00555772803060446,1.32408113293035
dbp_mean,M3761,107,57,50,0,0.12479613494394,0.0815671973845048,0.00283385388122116,0.00584579502871225,1.66682454715039
dbp_mean,M3762,107,57,50,0,0.127418711177978,0.0782967978080868,0.0026081548813354,0.00701849807649137,1.56453408691681
dbp_mean,M3763,107,57,50,0,0.126896772974679,0.079501010471704,0.00285516065488901,0.00612641223076297,1.6092994243566
dbp_mean,M3764,104,54,50,0,0.11073784030564,0.0660098863943832,0.00212308429027752,0.00837049277699931,1.60448114509459
dbp_mean,M3765,106,56,50,0,0.123907873870587,0.0692681742461775,0.00294571256801316,0.0112242805229918,1.62306912910546
dbp_mean,M3772,103,56,47,1,0.496667804409358,0.534585758992012,0.0111005055815938,0.026311799271392,1.32794800080124
dbp_mean,M3779,107,57,50,0,0.294959716691451,0.569938426465098,0.00518504917124533,0.0269430731901972,0.748587671398249
dbp_mean,M3780,106,57,49,0,0.265629255387735,0.622393219626472,0.00518241386101986,0.0299329987589491,0.782834757030087
dbp_mean,M3787,106,57,49,0,0.273988857050293,0.622871426753461,0.006466252756396,0.0285813649359294,0.738735037458084
dbp_mean,M3811,106,56,50,1,0.0457893341955719,0.423491156272649,0.0174908401674026,0.0171150720362066,0.867036432992503
dbp_mean,M3826,104,55,49,1,0.11443298588494,0.129131502598399,0.00470261711336431,0.00248854105853504,1.60421924697955
dbp_mean,M3828,106,57,49,1,0.0999144786550019,0.167397634019525,0.00620345111116016,0.000877902961514484,1.6205478638916
dbp_mean,M3829,105,56,49,1,0.117206737606311,0.158706981747118,0.00618638377178257,0.00177302315290524,1.52309366616506
dbp_mean,M3830,106,57,49,1,0.0984587581424654,0.163444365825246,0.00459788636923266,0.00106139068373103,1.67196752085208
dbp_mean,M3831,107,57,50,0,0.15026662434743,0.143649023732313,0.00808900124221459,0.0146430749617242,1.22724004838058
dbp_mean,M3832,107,57,50,0,0.201102241872807,0.808384098807058,0.00481607835151548,0.0203966403077306,1.11019281234174
dbp_mean,M3833,107,57,50,0,0.224737556462899,0.73672725631271,0.00570951391859453,0.0223422386551147,1.19671739442046
dbp_mean,M3834,107,57,50,0,0.155609307015353,0.150872160473554,0.0109733948226712,0.00344625005292468,1.30826704846478
dbp_mean,M3835,107,57,50,0,0.151712406580772,0.156710803988374,0.0105257330706754,0.00407224882105669,1.31735381574076
dbp_mean,M3836,107,57,50,0,0.145580993396024,0.141661141206769,0.00912710723382614,0.00188750567837299,1.3552967149346
dbp_mean,M3839,107,57,50,0,0.154860695627015,0.133466796808553,0.00997744047685588,0.00555604989321035,1.16223107182295
dbp_mean,M3840,107,57,50,0,0.159726024854605,0.137500474790222,0.00932421093622002,0.0133484417225619,1.16885679103153
dbp_mean,M3842,107,57,50,0,0.209015922773951,0.928843534748695,0.0129290191904945,0.0154775799165261,1.29706040772039
dbp_mean,M3843,107,57,50,0,0.207946172173511,0.809368267273552,0.00720319890047708,0.0268399667585658,1.14254161919158
dbp_mean,M3845,107,57,50,0,0.215199151878458,0.845130808072445,0.00904422547820361,0.0147630729168741,1.26404442673947
dbp_mean,M3846,107,57,50,0,0.118592929078799,0.0917494068524015,0.00266740865927621,0.00824096763640178,1.17857261537564
dbp_mean,M3850,104,56,48,0,0.0711653966531987,0.220316909559103,0.00694208342497636,0.00716616572820753,-1.37874466513324
dbp_mean,M3901,107,57,50,0,0.0910035388308536,0.12585255216666,0.00330814543329985,0.00407144339311338,1.28845792966444
dbp_mean,M3904,106,56,50,1,0.169121167793045,0.978299721483101,0.01391818987749,0.0442029356448133,1.08335614246779
dbp_mean,M3909,104,55,49,0,0.152196233985396,0.347927815428201,0.00450842978915552,0.035637345269158,1.37424401108317
dbp_mean,M3939,107,57,50,0,0.18939441541306,0.83363263636078,0.0110374695306764,0.0277770932518099,-1.35588915354209
dbp_mean,M3959,107,57,50,0,0.0570020275386033,0.0268168213450224,0.00151388333342016,0.000154589097226954,1.81527605781623
dbp_mean,M3960,107,57,50,0,0.0652969835923908,0.0299167910101118,0.0014317133773282,0.000306617571905904,1.82819495123595
dbp_mean,M3966,107,57,50,0,0.317060988883681,0.330279194620983,0.01060705274723,0.0240127785551471,1.27789605425396
dbp_mean,M3976,106,56,50,1,0.179775264172842,0.277526336984445,0.00330588150482889,0.0185509760553784,0.928541272633931
dbp_mean,M4024,107,57,50,0,0.130182354513375,0.0836144739047572,0.00368660953286127,8.617912110458e-05,2.34603954769529
dbp_mean,M4025,107,57,50,0,0.0954231949669341,0.967302748855724,0.013736684247237,0.00132626560410609,2.19763433568612
dbp_mean,M4031,106,56,50,0,0.160255577982467,0.169312306022687,0.00527436000368328,0.00133996806451116,1.59315094791237
dbp_mean,M4034,107,57,50,0,0.234870171601047,0.756482463744023,0.00316583130966339,0.0249292559889179,-1.54129896835759
dbp_mean,M4036,107,57,50,0,0.163078558429482,0.0912894166706899,0.00488052297054869,7.96014452687372e-05,2.25279443516105
dbp_mean,M4037,107,57,50,0,0.160745178923583,0.0712949289243553,0.00377521073388253,0.0203985504897142,1.65895289883931
dbp_mean,M4038,104,55,49,1,0.159264600697577,0.697387724025941,0.0663172036732861,0.0245381191481391,-1.06304330112143
dbp_mean,M4044,106,57,49,1,0.145896219663574,0.0716042386899719,0.0058300948000557,0.0262842042053495,1.13206575618806
dbp_mean,M4045,106,57,49,1,0.1492987386361,0.0768652425286643,0.00656516098805765,0.031994022517051,1.10941584247009
dbp_mean,M4051,107,57,50,0,0.128510915891843,0.0636919997264113,0.00659815703446251,0.0154650543798383,1.08616635411084
dbp_mean,M4052,93,45,48,0,0.236598832061447,0.00752858891364739,0.00166997456812678,0.0431559328003789,0.972072304796738
dbp_mean,M4053,96,49,47,0,0.0789234610720991,0.0202671634726357,0.000984082172509901,0.0381875438312989,1.03895661431802
